,T-FAP_1_corr,T-FAP_1_qval
Sult5a1,0.27362177137178467,1.1116520514115157e-66
Btg2,0.2719613593962621,7.673988395642633e-66
Dpep1,0.2710100264017803,2.333467032399977e-65
Mfap2,0.27029416017744445,5.237324948193309e-65
Egflam,0.27023218086143547,5.5979507465431985e-65
Slfn5,0.26961979660564284,1.130885738190476e-64
Ptgir,0.26825823971379625,5.4715160747482694e-64
Ifi203,0.2680749378754951,6.726892385960758e-64
Gpc3,0.26697823449528696,2.3336344682941047e-63
Gsn,0.2648419944817079,2.6429554482237916e-62
Cd200,0.25938295538018513,1.189686759043491e-59
Lmo7,0.25857084123242857,2.8874470730653677e-59
Arhgap15,0.25786816408476854,6.222037460161135e-59
Icosl,0.25758119291006415,8.499554918325364e-59
Nr4a3,0.25485122164125434,1.6564086360920644e-57
Vcam1,0.2543176957596637,2.946505027513412e-57
Rps28,0.2535332884157011,6.770501432269572e-57
Bicc1,0.253259467677697,9.06352797777565e-57
Scpep1,0.25316157540344864,1.0027908962951864e-56
Cfh,0.2527037429503099,1.6367381787278124e-56
Kcne4,0.25182461289745084,4.179487104950838e-56
Myc,0.250625515305842,1.490237925864522e-55
Nap1l5,0.2504548724050256,1.7800365945740347e-55
Rnf122,0.2497104115291271,3.900884557561887e-55
Cmbl,0.2493982694481809,5.38745141278644e-55
Pim1,0.24888053360219628,9.250049996860156e-55
Aldh1a2,0.24805446534886244,2.197310022502166e-54
Abca8a,0.24797302757064743,2.3839880080499306e-54
Mt2,0.24792336513697327,2.5011874176809374e-54
Gas6,0.24773584809066387,3.034934877763955e-54
Acp5,0.24756579682953755,3.6148690934008457e-54
Sept4,0.24740239081666907,4.275068987314073e-54
Adamts9,0.24707023846080495,6.036968096665623e-54
Zbtb20,0.24706606588299973,6.0372585297055e-54
Wdr66,0.24675579604418002,8.29178459832364e-54
Sema3d,0.24674369413924502,8.361901426182352e-54
Rps29,0.24605430792542465,1.7147776851686673e-53
Gadd45b,0.24493742524286027,5.4306329978715655e-53
Rps27,0.24435160670000253,9.899872673525166e-53
Usp53,0.24374332243664112,1.8441724358581197e-52
Bcl2,0.24357371287142573,2.1888058792649035e-52
Podn,0.24278884980212176,4.900280692038679e-52
Fst,0.2426034625426504,5.906746950468757e-52
Cp,0.2419438812579958,1.1586289843388706e-51
Peg3,0.2413285098836079,2.1502001273232106e-51
Enpp5,0.24117910998839578,2.495108775771228e-51
Rspo3,0.24108020596101776,2.7495065484369847e-51
Spock2,0.24099412593653005,2.9903223139207556e-51
Ndrg2,0.24027990183113934,6.169663389703546e-51
Deptor,0.23810640716016487,5.507092575358909e-50
Svep1,0.23744013554778412,1.0637722981601855e-49
Entpd2,0.23560805461556375,6.489509035801361e-49
Stc1,0.23541192853206047,7.828274946419357e-49
Hmcn2,0.23534188547817092,8.3614014921288e-49
Adm,0.23483214124491072,1.3714588780010596e-48
Camk2n1,0.23366393395725035,4.2579341421765056e-48
Rps21,0.2334729999092834,5.120733222319935e-48
Bace2,0.23320369518232684,6.650815502682867e-48
Ism1,0.23251996130609573,1.292175746490647e-47
Cxcl16,0.2309663829254777,5.787407536269203e-47
Irs2,0.23064843422940137,7.801225159815566e-47
Klf7,0.22998287234801848,1.4771627123064433e-46
Igf1,0.22853422443519947,5.892797016114817e-46
Jun,0.22740973912296156,1.7195553056839162e-45
Ndnf,0.22704359379800668,2.4310068173409148e-45
Gstt1,0.22662856968475287,3.5862779453738746e-45
Prdm6,0.22595998276990684,6.659147779985929e-45
Adamtsl3,0.2243240806533155,3.0836880823687933e-44
Mbd1,0.2239016517623619,4.557433599957086e-44
Nrp1,0.22321928135750027,8.58480401215176e-44
Bag3,0.22314667362714177,9.15898611293162e-44
Gata6,0.22194218946551314,2.7896470788733508e-43
Zfp36l2,0.22168617657388992,3.527654985436514e-43
Fzd4,0.21725354543396563,1.9657881758352768e-41
Myh11,0.2162937094509478,4.632274163360636e-41
Adamts4,0.21511398515506328,1.332175893847945e-40
Mdk,0.2140616996543907,3.3483078101938457e-40
Apod,0.213980554090106,3.5791890114302544e-40
Hspa1b,0.2138926655062923,3.86007781447841e-40
Casp4,0.21369074591956738,4.608241835777755e-40
Adamts12,0.21168045167269786,2.6766605981165863e-39
Gm19522,0.210838549742117,5.567259810818686e-39
St6galnac5,0.21041008397452404,7.99537173430919e-39
Gucy1b1,0.21034129813899086,8.44572233964125e-39
Wnt5a,0.20828195379477563,5.006525131963125e-38
Pdgfrb,0.2081513532697416,5.561177259594549e-38
Wfdc1,0.20812494032604262,5.659718584930512e-38
Nrip1,0.20801131266101,6.211468819930764e-38
Hgf,0.20785767273457784,7.075074494137762e-38
Sik1,0.20753674931702878,9.260898398552337e-38
Agtr1a,0.20708977124704323,1.3471017664140656e-37
Pi15,0.206637650923193,1.976637854804742e-37
Pnp,0.2064703538402672,2.2701336601045626e-37
Fstl3,0.2053916585716763,5.624519544729004e-37
Slco2b1,0.20417162793687296,1.5667039470195275e-36
Ednra,0.2040613276504312,1.7158479277644607e-36
Gstm1,0.2038986532829356,1.964223681488094e-36
Cers4,0.20368305611688642,2.3339118424284798e-36
Rab20,0.20339322931060658,2.966391680640121e-36
Spry1,0.20273319445422824,5.146207701165854e-36
Mndal,0.20243292701592053,6.606256074572403e-36
Epha4,0.2021118220489272,8.523921270148076e-36
Cxcl14,0.20177973349930536,1.1175268415262206e-35
Steap3,0.20131083848302952,1.6338834847169257e-35
Cntfr,0.20121801292810368,1.761259807109145e-35
Lars2,0.20115001479302436,1.8553268956204433e-35
Pkia,0.20111545668624883,1.9051153876732912e-35
Hsd11b2,0.2011104165379827,1.9087236415647633e-35
Ntrk2,0.20074328226765992,2.5848957443388694e-35
Acvr2a,0.20053465869082066,3.053132960807509e-35
Bmper,0.20014159882772786,4.201398952095231e-35
Zim1,0.19938505074698554,7.766223564357487e-35
Slc10a6,0.19891910014513428,1.1376798466517061e-34
Kctd12,0.1982802947684507,1.9144332920382928e-34
Dtx4,0.19817605677523822,2.080632150459024e-34
Klf5,0.19756203292402785,3.4237453561645807e-34
Ifrd1,0.19598988886609023,1.2033151107477088e-33
Ccnl1,0.19541039036487912,1.9060189643560357e-33
Fosl2,0.19515683271960493,2.3236481314935274e-33
Rpl37a,0.19412259160525736,5.246275015760007e-33
Itpr1,0.19284271621932667,1.4338429944838133e-32
Tifa,0.19243436112949874,1.9735562675299542e-32
Penk,0.19155108880383526,3.9433856091550867e-32
Eya2,0.19117586584787816,5.269913775955968e-32
Scn7a,0.19073545194447677,7.379029784200863e-32
Rasa3,0.19058833906352718,8.266865460064903e-32
Igfbp4,0.1903545869896233,9.833650645464619e-32
AW112010,0.1900588336483261,1.230183966865915e-31
Slit2,0.18961974394631104,1.724174571747873e-31
Sult1a1,0.18950795712176038,1.870506848656085e-31
Il1r1,0.1890622156334808,2.627498245700326e-31
Cldn22,0.18902330446622798,2.7031166899654588e-31
Pik3r1,0.18832665815698946,4.574227016473294e-31
Rpl38,0.1881988363633131,5.022135766729049e-31
Jund,0.18696776123424852,1.2823992439491533e-30
Itpkc,0.18671534429333564,1.5512924051010028e-30
Pawr,0.18618731631854474,2.3173844839670163e-30
Tmtc1,0.1860467579669231,2.566471331984942e-30
Nr4a2,0.18601853461344037,2.617700275021754e-30
Arid5a,0.18590036633923784,2.8600927930258438e-30
Ppp1r15a,0.1853514228316463,4.309541444924359e-30
Hhip,0.18521085286403668,4.788037887533303e-30
Htra1,0.1841863925172978,1.0201470219059913e-29
Aldh1a1,0.1834808675145861,1.726152003439385e-29
Setbp1,0.18208423068986854,4.866054346362904e-29
Zeb2,0.1818522103404683,5.777190628638467e-29
Tnrc6c,0.18173249981326123,6.306256185567197e-29
Wdr86,0.180961570297691,1.1118152269411742e-28
Tmsb10,0.1808653178626008,1.190098719420871e-28
Tcea3,0.18070242506270362,1.336128498473453e-28
H2-Q4,0.17998818401395222,2.236279779218601e-28
Ppp1r14a,0.17997497994874018,2.2544023599006183e-28
Clec2d,0.17979437599905082,2.5715214920450014e-28
Pygm,0.1794835055010549,3.2067228568038755e-28
Fgf23,0.17933043940654142,3.5712735511569137e-28
Arhgdib,0.17929554379023988,3.6470496983933053e-28
Cxcl1,0.1791304562099358,4.102954026792032e-28
Irf1,0.17899037052083674,4.5252773000542815e-28
Aff2,0.1787871235215116,5.227358255227394e-28
Slc43a3,0.17857706771070989,6.0480468961885785e-28
Gng8,0.17836809939207462,7.013523736279213e-28
Smarca2,0.17817071701558698,8.050382963843845e-28
Grasp,0.17795107712229283,9.405458738267247e-28
Frmd5,0.17745553298355451,1.3325222362316297e-27
Serpinf1,0.17688752450653875,1.9817323737268973e-27
Paqr6,0.17671546156853804,2.2379239115822577e-27
Adamts2,0.1766231120981747,2.388975033559443e-27
Arl5b,0.1765261463553654,2.558660822771207e-27
Hivep3,0.17637872211852956,2.829091678538299e-27
Olfml3,0.17602161345877362,3.627839873778467e-27
Susd2,0.17569763524183926,4.5471424214540796e-27
Xdh,0.17557064447938028,4.974646874606024e-27
Igsf10,0.17458658139872135,9.968628320309193e-27
Socs1,0.17435727725077524,1.1725312843150901e-26
Trib1,0.1742710585547396,1.2432626441525264e-26
Ets2,0.1742125964628766,1.294295319072322e-26
Nfkbiz,0.1739929211980984,1.5092046741388514e-26
Prxl2a,0.17273749244960213,3.62435405486248e-26
Dhrs3,0.17260071307714175,3.9747883893729454e-26
Tnfaip2,0.17241124658986337,4.530366782271637e-26
Clec11a,0.1721165538906916,5.567915024034893e-26
Arrdc3,0.17184072020887184,6.702505603271604e-26
Ace,0.17077574325650982,1.3915034705517722e-25
Rpl37,0.17077176992515844,1.3934200143122932e-25
Grem2,0.1702417779066226,2.004893787458505e-25
Foxd2os,0.1697310801341804,2.846903669759368e-25
Ano2,0.1689706124143887,4.726941860191265e-25
Sbno2,0.16818738486587526,8.051600543940635e-25
Bdnf,0.16784151370187667,1.0167205794234705e-24
Crispld2,0.16740828033825722,1.3622139690017219e-24
Litaf,0.16682363447724222,2.0138018957914348e-24
Atp6v0e2,0.16670570449851493,2.1792555417503537e-24
Rpl35a,0.16649604439696208,2.509901625946861e-24
Foxc1,0.1661987507619286,3.0511147388556768e-24
Adamts10,0.16616561136965544,3.11637679704501e-24
Tent5c,0.16615566858553651,3.133349211602302e-24
Notch3,0.16603676606392273,3.383062634182905e-24
Cyp4v3,0.16593509165010054,3.619560620515836e-24
Ifi207,0.16557961630733845,4.567721076749999e-24
Lama2,0.1653978062631887,5.151054189390411e-24
Svil,0.1653605905716697,5.275244242920628e-24
Gbp2,0.16434280388379552,1.0352776818654109e-23
Lgi2,0.16419995262341652,1.1349223746631221e-23
Ephb2,0.16417730423145996,1.150804560879517e-23
Itm2b,0.16391954435523715,1.3622249813321076e-23
C7,0.1638070853427468,1.4666907456323393e-23
Slc3a2,0.16357307706974766,1.7060428963658063e-23
Col4a4,0.16333356544382094,1.993815671640185e-23
Pbx1,0.1632855218956289,2.0560587888114645e-23
Smpdl3a,0.16312773126124172,2.2751559708224515e-23
Gli1,0.16308953723702832,2.330782163985622e-23
Col4a5,0.16289133429664146,2.6490154356418804e-23
Gm11627,0.16283790268126855,2.741284988890782e-23
Inpp4b,0.16247779904078866,3.459198192305961e-23
Thsd7a,0.162009100875302,4.687305209054579e-23
Rarres2,0.16199397951392155,4.7285575989860757e-23
Ptgs2,0.16069968555287098,1.0835454418137386e-22
Adh1,0.1595949380425576,2.213825628600951e-22
Nfil3,0.15959343030867665,2.213825628600951e-22
Rasl11a,0.1591304101051942,2.9582052252137638e-22
Foxs1,0.15896466905376777,3.281838685097191e-22
