,TSPC_corr,TSPC_qval
Gm49774,-0.06204263889004564,0.0005092787804292596
Pqlc1,-0.06205840020220967,0.000507337992348521
Ly6e,-0.06209888032725769,0.0005024376105353431
Has1,-0.06211102622226808,0.000501109128973107
Castor2,-0.06213069286578502,0.0004986951795809684
Psmb10,-0.06215068052837394,0.0004962510719379805
G0s2,-0.062201859582008814,0.000490377668600275
Ak2,-0.062212281211955545,0.0004892529514758624
Gsr,-0.06224274747990162,0.000485654243378474
Cacna1d,-0.06225635482369302,0.0004840675033400403
Ikzf1,-0.062315916268652446,0.00047771510349898665
Zfp9,-0.06237696668354248,0.00047068750029994987
Pcdhb9,-0.062407845398181984,0.0004675086716154206
Pdpn,-0.0625553939934768,0.0004511757329667748
Espn,-0.06256319906592514,0.0004504828280899994
Man2a2,-0.06259231450724251,0.00044741922127406256
Utp14b,-0.06261602991843888,0.0004448900925204428
Mat2a,-0.0626250916204184,0.00044406146517726367
A530013C23Rik,-0.06264705639915422,0.00044164302474864863
Fam13a,-0.06267108088433868,0.0004391093858767105
Tcf21,-0.06280749508591368,0.0004252565574779262
Gm36738,-0.06294529615119693,0.0004111609845359091
Larp4,-0.06305217620452314,0.0004002382363170289
Stim1,-0.06314486144036534,0.0003913288313558612
Palld,-0.06316073329038843,0.0003898028786649508
Col4a3,-0.06316962588030821,0.0003889926180207842
Car13,-0.06320429079156362,0.00038557299899618844
Arhgef25,-0.06328022332552156,0.00037853761342298404
Azin1,-0.06332514427202991,0.0003744744555300977
Mbp,-0.06335300482327315,0.00037193081751335917
2900089D17Rik,-0.06342918031695377,0.0003648355006991026
Jak1,-0.06346818057587886,0.0003617427039968398
Ifitm5,-0.06346988208087126,0.00036167075100267137
Naga,-0.06352414834611149,0.00035690001562905925
Ldlr,-0.06354546801053391,0.0003549915372184071
Gm48302,-0.06355644225359018,0.00035405564987032133
Rev3l,-0.06359601893934907,0.0003505595996923054
Trhr2,-0.06361414522586091,0.00034906349708757546
Csf2rb2,-0.06362626594116143,0.0003481239254284586
Dok6,-0.06362805739146159,0.0003480463584968408
Cd7,-0.06363684123274069,0.0003474148268664249
Dcun1d4,-0.06371526437508426,0.00034064401423021756
Tst,-0.06383094988271173,0.0003310565578183086
Serpine2,-0.06387294310137086,0.0003275656274214521
Ece2,-0.06387403261006314,0.00032755323720476973
Prom1,-0.06391004503128297,0.00032452915159238306
Sirt1,-0.06391196414770195,0.0003244456439948642
Ubtd2,-0.06395308568835986,0.0003212555782643859
Rps5,-0.06397031166321572,0.00032019503342609697
Epb41l5,-0.0640097528690904,0.00031702647892127697
Prrg1,-0.06403081389012454,0.00031542049981098623
4921524J17Rik,-0.06408112150448839,0.00031147615390182486
Per1,-0.06408230702877928,0.00031147615390182486
Ell,-0.06411767010896713,0.0003089367463240257
Gm12296,-0.06414561981644964,0.0003070400630006454
CR974586.4,-0.064286510338595,0.0002961305779417195
A830019P07Rik,-0.0643157660645677,0.0002941315846151012
Rai2,-0.06436574720612344,0.0002903907972942151
Tmem268,-0.06441550983027387,0.000286784193962833
Arap2,-0.06441879477646936,0.00028667832833658417
Tyms,-0.06444908627154299,0.00028466115532171525
Eno2,-0.06450026320065011,0.00028087326354840365
Tmem53,-0.06450912358741916,0.00028035214646361016
Kcnip3,-0.06452799911164286,0.00027915583297352567
Hnrnpa2b1,-0.0645471156332197,0.00027780540105909094
Itih2,-0.06455320837745572,0.00027742428091612935
Shc1,-0.06464352606478799,0.00027136115364914307
Rpl3,-0.06466985129488835,0.00026952623501501246
Pax1,-0.06472642431700548,0.00026581555157338785
Ergic3,-0.0647331906256517,0.00026540218294430747
Calml4,-0.06494068501837832,0.00025168371506701834
Map3k20,-0.06494337566169205,0.00025163058132781073
Foxs1,-0.06499712239576673,0.000248214621700809
Prl6a1,-0.06505330530633154,0.0002446195198791897
Atp1a4,-0.0650683563578902,0.00024369377144478627
Dclk2,-0.06512661530062046,0.0002400264360190382
Mtf2,-0.06517941112503126,0.00023682020446940568
Dcbld1,-0.0652101645662708,0.00023510713027373
Gm48832,-0.06525723483329281,0.0002323215041482154
Arhgap36,-0.06534237646380683,0.00022739542784622145
Ptpn13,-0.06539389953401023,0.00022448391078653504
Tshr,-0.06547173179100409,0.00022003654656020425
Kif21a,-0.06556061437816162,0.00021508365119976704
Erlec1,-0.06556432316305484,0.00021492319747192995
Ankrd10,-0.06562662400521337,0.0002114347758715687
Hdac5,-0.06571609059592963,0.00020684653063705345
Irgm2,-0.0657295181332298,0.0002062542201577081
Vnn1,-0.06579833698104123,0.00020280606093959737
Ranbp3l,-0.06585800310568732,0.00019974745648604
Cbx6,-0.06587491474459223,0.00019893419180320494
Syt16,-0.06589282848574417,0.00019801855178377714
Mfsd10,-0.06602035353238983,0.00019150881881007184
Fubp1,-0.06602797169138463,0.00019116133388776528
Sele,-0.06604075111013125,0.00019055861819354238
Syp,-0.06616519765103211,0.0001847134516845264
Btaf1,-0.06620094708169322,0.000183013940162801
Siah2,-0.06631861192433385,0.00017749704079357402
Gabre,-0.06632044997647658,0.00017745423494903366
Fry,-0.06635375634254158,0.0001758895967817434
Foxd2,-0.06637024709568347,0.00017514292291098614
Ikzf2,-0.06642778938009983,0.0001725660590269444
Spty2d1,-0.0664388303461423,0.00017215281067405508
Socs5,-0.06647930329772007,0.00017035046812772294
Sema3f,-0.06660508464545144,0.0001650368573178994
Mitf,-0.06661070067139785,0.00016482576924519216
Adamts7,-0.06665893175594803,0.00016274057966012668
Cdh17,-0.06671591201868572,0.00016037858269071824
Zfp395,-0.06673826808159097,0.00015952100146004788
Maml3,-0.06675440821165897,0.00015885565693649057
Cilp,-0.06680892021247158,0.0001566122643118622
Eid3,-0.06692601665529511,0.00015195693359488013
Hnrnpdl,-0.06695745321758095,0.00015076370003581926
Rsbn1,-0.0669765492946442,0.00015024956384817418
Arsb,-0.06700526251114053,0.00014918136725319738
Rps7,-0.06703383703714616,0.0001480866784979678
Ppp1r18os,-0.0671843071314824,0.00014223685196435923
Col4a4,-0.06720410230850542,0.00014157211043532616
Wfdc1,-0.06734950580391345,0.00013617507403042872
Samd5,-0.06744061790312357,0.00013311054682264536
Il18bp,-0.06749156138058826,0.00013137894114662195
Plcb4,-0.06753661618110107,0.00012988143509787013
2610300M13Rik,-0.06761364712991451,0.00012726155781807796
Helz2,-0.06762036921079426,0.00012705753391662635
Tbl1xr1,-0.0676218504447094,0.00012703921699301962
Senp7,-0.06766268253119276,0.00012566910070671404
Unc45b,-0.06772446292563239,0.00012365507661184102
Zfp281,-0.06773158912126664,0.00012344263434930112
Gm20186,-0.06788066572004395,0.00011882321945465094
Ythdc1,-0.0679155267385536,0.0001177975038023563
Slc44a3,-0.06792705049843596,0.0001175136214807616
BE692007,-0.06794780963199992,0.00011689617395550988
Tanc1,-0.06796063206189569,0.00011650890910921628
A530020G20Rik,-0.06809488858185087,0.00011232921691497715
Prickle1,-0.06814228269035962,0.00011096591805945503
Nkain3,-0.06814379135547582,0.00011094905597995304
Ube2l6,-0.06814473178985776,0.00011094905597995304
Sde2,-0.06821324787716324,0.00010892467332036038
Gnai1,-0.06822938915254238,0.00010846134267066583
Swap70,-0.06823146315267979,0.00010842763100729218
Fgf13,-0.06823222172698103,0.00010842763100729218
Enpp4,-0.06828842902955083,0.00010682152360160172
Cnmd,-0.0683256679814582,0.00010576613206363618
Map3k5,-0.06850478437914884,0.00010094737581052352
Gk5,-0.0685161940589221,0.00010065057931310227
Tmc7,-0.06853436660189795,0.00010024079802911581
AC160336.1,-0.06861161343874886,9.826406376698801e-05
Pds5b,-0.06864943707596757,9.725405564949712e-05
Pigz,-0.06874570860220501,9.492899572968132e-05
Arhgap31,-0.06877636130310219,9.413502984293037e-05
Myo18a,-0.06890395212770589,9.096860621225112e-05
Dctd,-0.06898813333290517,8.906754328391767e-05
Phip,-0.06900729156153444,8.868254518688429e-05
Lrp4,-0.06901169399245473,8.859629153838355e-05
Rxrg,-0.06914329801841253,8.543860386372701e-05
Fgl2,-0.06920342754675707,8.41524909613344e-05
Pygb,-0.06924463094339607,8.32403056398567e-05
H2-T23,-0.06929809509423074,8.209600073589952e-05
Apoc1,-0.06932194131171979,8.160796718995164e-05
Fgd5,-0.06933061976901828,8.145166391878868e-05
Plaat3,-0.06939018066020759,8.016883078014709e-05
Nisch,-0.06941080584560749,7.974278882794136e-05
Mbd4,-0.06944729778549268,7.893826769650466e-05
Gnl3,-0.06949625694656746,7.797250840170293e-05
Col4a5,-0.06950100358579557,7.788859891855623e-05
Fmr1,-0.0695063771015396,7.779083971664966e-05
Arl13b,-0.06957574300348217,7.634851467164819e-05
Ankrd55,-0.069710054398964,7.365374201206711e-05
Spp1,-0.06977914376544814,7.231059873502455e-05
Gm16685,-0.06978834771784669,7.214021711884104e-05
Sod3,-0.0698273466205248,7.141775409779273e-05
Kcnq1ot1,-0.06985137838205967,7.096670590525143e-05
Gm42397,-0.06987329520344975,7.056122402762557e-05
Hoxa3,-0.0698760237451114,7.052584036815943e-05
Ccn1,-0.06990384271099463,7.00237189413059e-05
Bmf,-0.06992116791382252,6.971532846315895e-05
Eml4,-0.06995923208449328,6.899561089845731e-05
Khk,-0.06997034251125056,6.87949686233676e-05
Gm49643,-0.07002111089959853,6.785505147525814e-05
Unc5b,-0.07008002756125421,6.675158376943954e-05
Ldhb,-0.0700869189321231,6.663809320321525e-05
Akr1c12,-0.0701012358484328,6.638263516253151e-05
Lgmn,-0.070156538716621,6.537005063837872e-05
Alkal2,-0.0701860788577048,6.483396270174827e-05
Gpr85,-0.07023476852232749,6.400218538628124e-05
Catsperz,-0.07028109749287259,6.322367569661077e-05
Snx10,-0.07028667490855432,6.313987087954069e-05
Rffl,-0.07029945769626023,6.292508074462409e-05
Meis2,-0.0704059711505752,6.117385148004335e-05
Mcam,-0.07047170292833287,6.008976329269141e-05
Ckap4,-0.07056077965381558,5.8626014896651814e-05
Sntg1,-0.07057854921157125,5.8358162234980806e-05
Saa1,-0.07058925863607292,5.819387973865785e-05
Hs3st3b1,-0.07065316553517317,5.719045526930462e-05
Pgm5,-0.07074963971640742,5.56423899544731e-05
Gprasp2,-0.0707743248003016,5.52921757546194e-05
Bmyc,-0.07077937795338657,5.522685939977936e-05
Sema6a,-0.07084623858442118,5.4225635635508885e-05
Myd88,-0.07094066650092085,5.278561116466705e-05
Pdcd4,-0.07095538945335224,5.2591784847283144e-05
Tcf7l2,-0.07100171124088812,5.1929502627692644e-05
Hvcn1,-0.07100963413839886,5.1824602763596154e-05
Stard5,-0.0710484844089459,5.129089013553885e-05
Ank2,-0.07105725127339518,5.119827855940188e-05
Prr7,-0.07107196964928865,5.099358732256413e-05
Traf4,-0.07109382623363286,5.068396993061677e-05
Rps4x,-0.0711417914657803,5.000796044334783e-05
Pakap-1,-0.0711829365244153,4.943898920340218e-05
Pvr,-0.071193472999467,4.93012299664621e-05
Tpt1,-0.07132342411415125,4.76274755611391e-05
Igfals,-0.07138511274157143,4.684260746584499e-05
Dgkd,-0.07139150107485291,4.676858708033821e-05
Amer2,-0.07143007816370966,4.6256197637017895e-05
Vegfc,-0.07149380490064605,4.545249573297439e-05
Fgfr3,-0.07154215775687219,4.487726286094993e-05
Lsm7,-0.07161788263815656,4.3966890764973974e-05
Srgap3,-0.07168893356355595,4.3083063416502465e-05
Ldb2,-0.07169008649998607,4.308103266543301e-05
Ptk7,-0.07175870475067588,4.2281520339692467e-05
Rims1,-0.0717988871736119,4.18208106593873e-05
Il15ra,-0.07182404831299591,4.154015779989833e-05
Per3,-0.07199598668857098,3.9586310832968864e-05
B3galt1,-0.07200637070082236,3.947668058798946e-05
Rpl27,-0.07204522712862417,3.907198892571193e-05
Batf3,-0.07212847322177936,3.821190391654722e-05
B130024G19Rik,-0.07215973740433013,3.788236686401603e-05
Tmem140,-0.07217007110168237,3.7777821344090594e-05
Il31ra,-0.0721833230302601,3.764101887287693e-05
Fxyd6,-0.07219500048008354,3.752217872094416e-05
Sh3d21,-0.0722597900605173,3.6845250952032006e-05
Smim41,-0.07255029522315563,3.3937501549316134e-05
Camk2n1,-0.07259911245995082,3.3477903482975884e-05
Irs1,-0.07260118610812634,3.3467186441521235e-05
Tm7sf3,-0.0726991139447091,3.255350854175676e-05
Mapk4,-0.07271928747944752,3.238725847904758e-05
Tgfbr3,-0.07273109741791435,3.229266093367859e-05
Uhrf2,-0.07274600415899116,3.216861340699881e-05
Vill,-0.07280333931283359,3.1666017982684655e-05
Trac,-0.07281251690590475,3.159309787758187e-05
Tgif2,-0.07282412410003236,3.150264960130254e-05
Ces2g,-0.072824587797677,3.150264960130254e-05
Lrg1,-0.07284918859190712,3.129585078136193e-05
Cnksr3,-0.07286771442246495,3.11324965528668e-05
Ccdc85a,-0.07297105297867208,3.021278726339806e-05
Trpm3,-0.0730171752933685,2.9816637353606365e-05
Plekha3,-0.07310181647744558,2.9114131620841555e-05
Bdkrb2,-0.07319924322514644,2.8301646773061078e-05
Kcnq4,-0.07322300956708823,2.8117475303749374e-05
Peli2,-0.07323709836306146,2.8007277024758562e-05
Eif4a2,-0.07328372964909005,2.7642902658302258e-05
Psmg4,-0.07333172015218156,2.728014092555586e-05
Ikzf4,-0.07333317679978547,2.7276422430856226e-05
Pear1,-0.07339660724433254,2.677743907968388e-05
Brd2,-0.07349034890606318,2.6072042008622587e-05
Fndc3a,-0.07350864310856883,2.5936657185628688e-05
Atp8b1,-0.07355490331597012,2.5593213163009576e-05
Mlf1,-0.07364103620061505,2.4959828377028213e-05
Atp1b1,-0.07378866529893201,2.396600304188944e-05
Dock6,-0.07392392608153625,2.3026282508240826e-05
Oxnad1,-0.07395249135741408,2.283492996459108e-05
Ror1,-0.07398713053301692,2.2603467269600752e-05
Pde1a,-0.07401091447670705,2.2447982322856186e-05
Cdc42ep1,-0.0740411409365466,2.225002091759719e-05
Ankrd28,-0.07408319935744934,2.198811649930049e-05
Rps26,-0.07408993821843839,2.1953086114567796e-05
Capn6,-0.0741602778659245,2.1512510260761483e-05
Apobec1,-0.07419381449843614,2.1307522275834025e-05
Sh3bp5,-0.07424023657586132,2.1028344229052177e-05
Fzd5,-0.0742933842348272,2.070393106145611e-05
Cdh3,-0.0743163850706372,2.057845937273888e-05
Cacna1a,-0.07446153604326483,1.9724925197289372e-05
Kcnip4,-0.07451922558567617,1.9392899843592387e-05
Acvrl1,-0.0745971973825207,1.8960183807824943e-05
2410080I02Rik,-0.0747182551891487,1.830543135861418e-05
Gng13,-0.07474806903330711,1.8150452887947946e-05
Stau1,-0.07495310338812793,1.709305625871402e-05
Zfas1,-0.07497541159367815,1.6981742404629674e-05
Arrdc4,-0.07507531424070024,1.648926427591749e-05
Cpne3,-0.07511694620012084,1.629482154741156e-05
Stox2,-0.07512016443558513,1.6283755170064312e-05
Npm1,-0.07514029609258127,1.619835755273405e-05
Odc1,-0.07520763040324738,1.587622715361004e-05
Lrig3,-0.07523529439513725,1.5751425776704626e-05
Pla2g15,-0.07537671529382343,1.5103420933825301e-05
Ccno,-0.07539033061431305,1.5044825416060424e-05
Col9a2,-0.0754201953054459,1.4925450980163536e-05
Prdx6,-0.07544647139005846,1.4814166208337538e-05
B230311B06Rik,-0.07564015540402882,1.4001692583923174e-05
Snai1,-0.0756438625506004,1.399001894979399e-05
Crispld2,-0.07570159322444332,1.3755216409154792e-05
Sertad2,-0.07582979728281215,1.3232016675192377e-05
Dlg1,-0.07612102027378237,1.2121803595438895e-05
Adam33,-0.07619107329484831,1.1882712285456143e-05
Pak1,-0.07628010763911892,1.1579435095089413e-05
Hilpda,-0.07633002045207095,1.1425798141622602e-05
Nav3,-0.07637186605029375,1.1288270566190593e-05
Gm10076,-0.07638767259701096,1.1236262654180813e-05
Mir155hg,-0.07640062797129,1.1194446587730073e-05
Sipa1l1,-0.07640834370458427,1.117104405574217e-05
Hpgd,-0.07640886062763193,1.117104405574217e-05
Dzip1l,-0.07646939816196355,1.097737616258072e-05
Tcim,-0.07647664772536651,1.0962963982912475e-05
Fndc4,-0.07649427914064214,1.0906173913403205e-05
Suco,-0.07659599238173435,1.0581441405303866e-05
Ppm1h,-0.0766622236354254,1.037415259229956e-05
Nab1,-0.07670338893555473,1.024446171662913e-05
Sntg2,-0.07673454779381261,1.015458755187855e-05
Tapbp,-0.07678066836686678,1.0024741665207296e-05
Ninl,-0.0768923980566374,9.700899187837626e-06
Slc1a6,-0.07692536592302661,9.610154504289172e-06
Dusp6,-0.07692567474308516,9.610154504289172e-06
Rnf149,-0.07714661929823909,9.004161505149634e-06
Kcnk2,-0.07715348670393016,8.987587764685491e-06
H2afy2,-0.0771627809708542,8.969960379013931e-06
Il33,-0.07718057346518187,8.922667227493493e-06
Arhgap8,-0.07721410397933035,8.837370448282293e-06
Pcdh11x,-0.07726115148923955,8.715606605610387e-06
Slc36a2,-0.07731886576057223,8.56896751421788e-06
Ptprb,-0.0773490495896102,8.499006420953473e-06
Ptn,-0.07744617840782497,8.250050342677029e-06
Emp2,-0.07763397496089913,7.788912898710265e-06
Elovl7,-0.07767141918402559,7.69948440501287e-06
Amy1,-0.0777294593640703,7.566376960940233e-06
Gbx2,-0.07773670060256832,7.551462324953777e-06
Slc27a1,-0.07779371447123086,7.423234194738344e-06
Ltbp4,-0.07780434377717674,7.400622453770211e-06
Echdc2,-0.07787931858414068,7.228722759991355e-06
Uba52,-0.07789356811827698,7.200734262935193e-06
Chka,-0.07797679707268367,7.026297897443417e-06
Fxyd1,-0.07799533352458583,6.9872375443429e-06
Rab11fip2,-0.07809505314938647,6.777600526868288e-06
Stk40,-0.07812472994527282,6.720367243048036e-06
Chd4,-0.07816582419850451,6.637197180548616e-06
Emid1,-0.07817103417393044,6.628344940950832e-06
Gm29686,-0.07823711465938937,6.499844203572806e-06
Gm37800,-0.07834823911388858,6.290386641184211e-06
Artn,-0.07835893460835054,6.2751054768678465e-06
Jarid2,-0.07846782845078006,6.066196720556871e-06
Ephb4,-0.07855836132633287,5.9044490876333685e-06
Plk2,-0.07861999259040214,5.80039657937628e-06
Gm2a,-0.07871768406554121,5.628780129734763e-06
Arih1,-0.07872355264933031,5.620043353393309e-06
Anpep,-0.078776393118829,5.534715169870806e-06
Scarb1,-0.07893104687038321,5.276493896359533e-06
Nlgn2,-0.07894417561256949,5.257732679826216e-06
Dock10,-0.07903495542213548,5.111264881403193e-06
Hs6st1,-0.07939971038518755,4.5597234028668295e-06
Casp12,-0.07967095987701174,4.189722812502481e-06
Noct,-0.07967193977953016,4.189722812502481e-06
Frat2,-0.07969166401848359,4.164429607340711e-06
Gm48025,-0.07985565950271713,3.9547512694579195e-06
Usp25,-0.0798797405652453,3.926503959051812e-06
Plvap,-0.0801440941218683,3.6118388772363575e-06
Mafk,-0.0801548348720589,3.600611933307984e-06
Hspd1,-0.0802013336815336,3.5496961065639322e-06
Cdc14a,-0.08030248796349339,3.443475175458759e-06
Adamts2,-0.08038857711280525,3.350021072586885e-06
Gm29683,-0.08045781057694464,3.279303550512551e-06
Adcy4,-0.0805098086180613,3.2282321940821986e-06
Adgrg6,-0.08051967820079795,3.218889330867357e-06
Ltbr,-0.08052004091055495,3.218889330867357e-06
Slc41a1,-0.08056605815101861,3.1778267806925333e-06
Tut4,-0.08071407219888355,3.0321245552565663e-06
Rabgef1,-0.08073902263733708,3.0083676651582094e-06
Rad51b,-0.08075662062958669,2.9920209093077307e-06
